4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101140,THOMAS O'CONNOR "C",3G,THOMAS O'CONNOR "C",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),EAST,FRIO,DISPOSAL,ACTIVE,TX,28.3714208,-97.142513
4239101027,"OBRIEN, J. M.",302,"OBRIEN, J. M.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.3969181,-97.1793912
4239101027,"OBRIEN, J. M.",302,"OBRIEN, J. M.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.3969181,-97.1793912
4239101027,"OBRIEN, J. M.",302,"OBRIEN, J. M.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.3969181,-97.1793912
4239100962,"OBRIEN, J. M.",9,"OBRIEN, J. M.",SOUTH TEXAS OPERATING,SOUTH TEXAS OPERATING COMPANY,,GRETA,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.3912543,-97.1938374
4239100962,"OBRIEN, J. M.",9,"OBRIEN, J. M.",SOUTH TEXAS OPERATING,SOUTH TEXAS OPERATING COMPANY,,GRETA,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.3912543,-97.1938374
4239100958,"OBRIEN,J.M.,-A- EAST 101 AC. 6",8,"OBRIEN,J.M.,-A- EAST 101 AC. 6",DEWBRE PETROLEUM,DEWBRE PETROLEUM CORPORATION,,GRETA,REFUGIO (TX),,GRETA SAND,DISPOSAL,ACTIVE,TX,28.3781827,-97.1880224
4239100890,"HEARD, J. F. B.- TEX",1,"HEARD, J. F. B.- TEX",GRETA OPERATING COMPANY,GRETA OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.4106677,-97.15626
4239100878,"HEARD, J. F. B.",19,"HEARD, J. F. B.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-6,O-6,DISPOSAL,ACTIVE,TX,28.4197015,-97.167063
4239100875,"HEARD, J.F.B.",16,"HEARD, J.F.B.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.4171145,-97.16429
4239100875,"HEARD, J.F.B.",16,"HEARD, J.F.B.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.4171145,-97.16429
4239100875,"HEARD, J.F.B.",16,"HEARD, J.F.B.",DORCHESTER OPERATING COMPANY LLC,DORCHESTER OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),O-4,O-4,DISPOSAL,ACTIVE,TX,28.4171145,-97.16429
4239100849,TOM OCONNOR (5800 SD) FLD. UNIT,Q512,TOM OCONNOR (5800 SD) FLD. UNIT,HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3775517,-97.1656832
4239100849,TOM OCONNOR (5800 SD) FLD. UNIT,Q512,TOM OCONNOR (5800 SD) FLD. UNIT,HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3775517,-97.1656832
4239100848,"HEARD, CLEMENT",11,"HEARD, CLEMENT",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),5500 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.3753807,-97.1613772
4239100848,"HEARD, CLEMENT",11,"HEARD, CLEMENT",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),5500 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.3753807,-97.1613772
4239100848,"HEARD, CLEMENT",11,"HEARD, CLEMENT",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),5500 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.3753807,-97.1613772
4239100817,"OBRIEN, J. J., -A-",5,"OBRIEN, J. J., -A-",GRETA OPERATING COMPANY,GRETA OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.3898063,-97.1712692
4239100784,"OBRIEN, J. J., -A-",3,"OBRIEN, J. J., -A-",GRETA OPERATING COMPANY,GRETA OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),,GRETA (4400),DISPOSAL,ACTIVE,TX,28.3931142,-97.1766302
4239100780,"OBRIEN, J. J., -A-",7,"OBRIEN, J. J., -A-",GRETA OPERATING COMPANY,GRETA OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),,GRETA (4400),DISPOSAL,ACTIVE,TX,28.3872914,-97.1758432
4239100780,"OBRIEN, J. J., -A-",7,"OBRIEN, J. J., -A-",GRETA OPERATING COMPANY,GRETA OPERATING COMPANY LLC,,GRETA,REFUGIO (TX),,GRETA (4400),DISPOSAL,ACTIVE,TX,28.3872914,-97.1758432
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100774,"REILLY, ANNIE ET VIR",3G,"REILLY, ANNIE ET VIR",HILCORP,HILCORP ENERGY COMPANY,,TOM O'CONNOR,REFUGIO (TX),C-1,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3963521,-97.151236
4239100710,"HEARD, FANNIE V.W. MRS.",62,"HEARD, FANNIE V.W. MRS.",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3770087,-97.146427
4239100710,"HEARD, FANNIE V.W. MRS.",62,"HEARD, FANNIE V.W. MRS.",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,ANAHUAC,DISPOSAL,ACTIVE,TX,28.3770087,-97.146427
4239100495,"WILLIAMS, MAUDE ET AL -A-",10,"WILLIAMS, MAUDE ET AL -A-",HILCORP,HILCORP ENERGY COMPANY,,LAKE PASTURE,REFUGIO (TX),FS-509,LOWER FRIO (OLIGOCENE),DISPOSAL,ACTIVE,TX,28.4070678,-97.0838803
4239100482,"WILLIAMS, MAUDE, ETAL -A-",53A,"WILLIAMS, MAUDE, ETAL -A-",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3951642,-97.1156287
4239100444,"WILLIAMS, MAUDE, ETAL -A-",36,"WILLIAMS, MAUDE, ETAL -A-",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3855944,-97.1209798
4239100444,"WILLIAMS, MAUDE, ETAL -A-",36,"WILLIAMS, MAUDE, ETAL -A-",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3855944,-97.1209798
4239100444,"WILLIAMS, MAUDE, ETAL -A-",36,"WILLIAMS, MAUDE, ETAL -A-",HILCORP,HILCORP ENERGY COMPANY,,TOM OCONNOR,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.3855944,-97.1209798
4239100373,T-C OIL CO.-OCONNOR,21,T-C OIL CO.-OCONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),FS-503,GRETA,DISPOSAL,ACTIVE,TX,28.4225854,-97.0820643
4239100373,T-C OIL CO.-OCONNOR,21,T-C OIL CO.-OCONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),FS-503,GRETA,DISPOSAL,ACTIVE,TX,28.4225854,-97.0820643
4239100373,T-C OIL CO.-OCONNOR,21,T-C OIL CO.-OCONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),FS-503,GRETA,DISPOSAL,ACTIVE,TX,28.4225854,-97.0820643
4239100349,"OCONNOR, DENNIS ET AL -L-",L 33,"OCONNOR, DENNIS ET AL -L-","T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),FS-515,FS-515,DISPOSAL,ACTIVE,TX,28.400311,-97.0709923
4239100321,DENNIS O'CONNOR ET AL -L-,L 13,DENNIS O'CONNOR ET AL -L-,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),H-434,H-434,DISPOSAL,ACTIVE,TX,28.401989,-97.0573361
4239100321,DENNIS O'CONNOR ET AL -L-,L 13,DENNIS O'CONNOR ET AL -L-,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),H-434,H-434,DISPOSAL,ACTIVE,TX,28.401989,-97.0573361
4239100321,DENNIS O'CONNOR ET AL -L-,L 13,DENNIS O'CONNOR ET AL -L-,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,LAKE PASTURE,REFUGIO (TX),H-434,H-434,DISPOSAL,ACTIVE,TX,28.401989,-97.0573361
4239100255,OCONNOR,38,OCONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,T-C,REFUGIO (TX),,FRIO,DISPOSAL,ACTIVE,TX,28.4712613,-97.0418587
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100242,O'CONNOR,10,O'CONNOR,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),5350 SAND,FRIO,DISPOSAL,ACTIVE,TX,28.4772571,-97.0440317
4239100211,"WILLIAMS, MAUDE ET AL 'A'",D 20,"WILLIAMS, MAUDE ET AL 'A'",HILCORP,HILCORP ENERGY COMPANY,,LAKE PASTURE,REFUGIO (TX),M-330,ANAHUAC,DISPOSAL,ACTIVE,TX,28.4215985,-97.056037
4239100211,"WILLIAMS, MAUDE ET AL 'A'",D 20,"WILLIAMS, MAUDE ET AL 'A'",HILCORP,HILCORP ENERGY COMPANY,,LAKE PASTURE,REFUGIO (TX),M-330,ANAHUAC,DISPOSAL,ACTIVE,TX,28.4215985,-97.056037
4239100211,"WILLIAMS, MAUDE ET AL 'A'",D 20,"WILLIAMS, MAUDE ET AL 'A'",HILCORP,HILCORP ENERGY COMPANY,,LAKE PASTURE,REFUGIO (TX),M-330,ANAHUAC,DISPOSAL,ACTIVE,TX,28.4215985,-97.056037
4239100211,"WILLIAMS, MAUDE ET AL 'A'",D 20,"WILLIAMS, MAUDE ET AL 'A'",HILCORP,HILCORP ENERGY COMPANY,,LAKE PASTURE,REFUGIO (TX),M-330,ANAHUAC,DISPOSAL,ACTIVE,TX,28.4215985,-97.056037
4239100040,OCONNOR -H-,H 5,OCONNOR -H-,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.5265446,-97.0487264
4239100025,O'CONNOR -H-,1,O'CONNOR -H-,"T-C OIL COMPANY, LLC",T-C OIL COMPANY  LLC,,HUFF,REFUGIO (TX),,,DISPOSAL,ACTIVE,TX,28.5306474,-97.0568255
4238939312,RYLAN,1,RYLAN,"TERRAIN WATER SOLUTIONS, LLC",TERRAIN WATER SOLUTIONS  LLC,,OLDS,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.8447224,-103.8797204
4238939185,ABRAM SWD,1,ABRAM SWD,"TERRAIN WATER SOLUTIONS, LLC",TERRAIN WATER SOLUTIONS  LLC,,REEVES-BLOCK 4,REEVES (TX),DEL.,BELL CANYON,DISPOSAL,ACTIVE,TX,31.4560896,-103.5729285
4238939175,MENTONE Y '39',1,MENTONE Y '39',RETURN DISPOSAL,RETURN DISPOSAL  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,WOLFCAMP,DISPOSAL,ACTIVE,TX,31.647081,-103.65389
4238939052,DBM 2-28,2D,DBM 2-28,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,"ARNO, N.",REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.682982,-103.678287
4238939047,NORTH REEVES SWD 57-T1-32 B,1V,NORTH REEVES SWD 57-T1-32 B,"VISTA WATER SOLUTIONS PB, LLC",VISTA WATER SOLUTIONS PB  LLC,,JESS BURNER,REEVES (TX),DELAWARE,BELL CANYON,DISPOSAL,ACTIVE,TX,31.924316,-103.976798
4238938948,PRESTIGE WORLDWIDE SWD,1,PRESTIGE WORLDWIDE SWD,"REV MIDSTREAM SWD TX #1, LLC",REV MIDSTREAM SWD TX #1  LLC,,KEN REGAN,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.736399,-103.869204
4238938775,NIGHTHAWK STATE SWD,1,NIGHTHAWK STATE SWD,"REV MIDSTREAM SWD TX #1, LLC",REV MIDSTREAM SWD TX #1  LLC,,SCREWBEAN,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.815599,-104.030677
4238938589,SQUIGGY 58-T2-12 SWD,702B,SQUIGGY 58-T2-12 SWD,BP,BPX MIDSTREAM LLC,BP,"SCREWBEAN, NE.",REEVES (TX),DELAWARE,BONE SPRINGS,DISPOSAL,ACTIVE,TX,31.8582254,-104.0130431
4238938581,SQUIGGY 58-T2-12 SWD,709,SQUIGGY 58-T2-12 SWD,BP,BPX MIDSTREAM LLC,BP,"SCREWBEAN, NE.",REEVES (TX),DELAWARE,BONE SPRINGS,DISPOSAL,ACTIVE,TX,31.86157,-104.012781
4238938577,APC 57-2-21,2D,APC 57-2-21,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,MATTHEWS,REEVES (TX),CANYON CONS.,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.837049,-103.97303
4238938500,SQUIGGY 58-T2-12 SWD,702,SQUIGGY 58-T2-12 SWD,BP,BPX MIDSTREAM LLC,BP,"SCREWBEAN, NE.",REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.854994,-104.01332
4238938499,SQUIGGY 58-T2-12 SWD,902,SQUIGGY 58-T2-12 SWD,BP,BPX MIDSTREAM LLC,BP,PHANTOM,REEVES (TX),WOLFCAMP,FUSSELMAN,DISPOSAL,ACTIVE,TX,31.854993,-104.013803
4238938497,LENNY 58-T2-12 SWD,701,LENNY 58-T2-12 SWD,BP,BPX MIDSTREAM LLC,BP,"SCREWBEAN, NE.",REEVES (TX),DELAWARE,BONE SPRINGS,DISPOSAL,ACTIVE,TX,31.868297,-104.018324
4238938473,APC 57-2-21,1D,APC 57-2-21,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,MATTHEWS,REEVES (TX),CANYON CONS.,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.837043,-103.962414
4238938416,BOXCAR SWD,1,BOXCAR SWD,"REV MIDSTREAM SWD TX #1, LLC",REV MIDSTREAM SWD TX #1  LLC,,RED BLUFF,REEVES (TX),CONSOLIDATED,BRUSHY CANYON,DISPOSAL,ACTIVE,TX,31.9488235,-103.9927769
4238938401,CANTALOUPE KING SWD,1,CANTALOUPE KING SWD,"LAYNE SWD, LLC",LAYNE SWD  LLC,,SAND LAKE,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.26343,-103.587762
4238938320,HOBIE 21903 SWD,1,HOBIE 21903 SWD,BTA OIL PRODUCERS,BTA OIL PRODUCERS  LLC,,"MARSH, S.",REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.7118781,-104.0234219
4238938270,APC 55-4-9,2D,APC 55-4-9,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,AYLESWORTH,REEVES (TX),,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.6240428,-103.7180472
4238938269,APC 55-4-9,1D,APC 55-4-9,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,AYLESWORTH,REEVES (TX),,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.6330617,-103.7176923
4238938110,BAPTIST 13-176 SWD,2,BAPTIST 13-176 SWD,WATERBRIDGE TEXAS OPERATING LLC,WATERBRIDGE TEXAS OPERATING LLC,,WOLFBONE,REEVES (TX),TREND AREA,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.028895,-103.588425
4238938011,GOOSE SWD,1,GOOSE SWD,"LAYNE SWD, LLC",LAYNE SWD  LLC,,REEVES-BLOCK 4,REEVES (TX),DEL.,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.409956,-103.616995
4238938009,BEAVER SWD,1,BEAVER SWD,"LAYNE SWD, LLC",LAYNE SWD  LLC,,"HERMOSA, WEST",REEVES (TX),CHERRY CANYON,BONE SPRINGS,DISPOSAL,ACTIVE,TX,31.399598,-103.619354
4238937950,DIXIELAND SWD,3,DIXIELAND SWD,APA CORP,APACHE CORPORATION,APA,PHANTOM,REEVES (TX),WOLFCAMP,AVALON,DISPOSAL,ACTIVE,TX,31.678277,-103.883249
4238937933,MENTONE SWD,1,MENTONE SWD,"REPUBLIC EES, LLC",REPUBLIC EES  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,DELAWARE,DISPOSAL,ACTIVE,TX,31.655202,-103.63315
4238937894,FONSO SWD,1,FONSO SWD,WATERBRIDGE TEXAS OPERATING LLC,WATERBRIDGE TEXAS OPERATING LLC,,WOLFBONE,REEVES (TX),TREND AREA,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.3709113,-103.3646835
4238937871,NEWSOM 12 SWD,1,NEWSOM 12 SWD,"CR FIELD SERVICES, LLC",CR FIELD SERVICES  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.642401,-103.934452
4238937795,APC 56-2-21,3D,APC 56-2-21,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,TUNSTILL,REEVES (TX),,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.829414,-103.864756
4238937794,APC 56-2-21,1D,APC 56-2-21,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,TUNSTILL,REEVES (TX),,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.8353051,-103.8712312
4238937645,PRONGHORN SWD,1,PRONGHORN SWD,GOODNIGHT MIDSTREAM,GOODNIGHT MIDSTREAM PERMIAN  LLC,,MATTHEWS,REEVES (TX),CANYON CONS.,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.8925863,-103.9293202
4238937644,BIGHORN SWD,1,BIGHORN SWD,GOODNIGHT MIDSTREAM,GOODNIGHT MIDSTREAM PERMIAN  LLC,,MATTHEWS,REEVES (TX),CANYON CONS.,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.861169,-103.898549
4238937535,REWARD SWD B,2,REWARD SWD B,DIAMONDBACK ENERGY,RATTLER MIDSTREAM OPERATING LLC,FANG,WORSHAM,REEVES (TX),DELAWARE,CASTILLE,DISPOSAL,ACTIVE,TX,31.375798,-103.21696
4238937495,ANDREA SWD,1,ANDREA SWD,VELOCITY WATER SOLUTIONS,VELOCITY WATER SOLUTIONS  LP,,PHANTOM,REEVES (TX),WOLFCAMP,BELL CANYON,DISPOSAL,ACTIVE,TX,31.885218,-103.947413
4238937344,STAMPEDE SWD,1,STAMPEDE SWD,"CR FIELD SERVICES, LLC",CR FIELD SERVICES  LLC,,JESS BURNER,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.660655,-103.72097
4238937321,ROCK THROWER SW,1,ROCK THROWER SW,"CR FIELD SERVICES, LLC",CR FIELD SERVICES  LLC,,WOLFBONE,REEVES (TX),TREND AREA,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.667224,-103.709164
4238937303,MAMA,01SW,MAMA,"CR FIELD SERVICES, LLC",CR FIELD SERVICES  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.640798,-103.826955
4238937302,VICKI SW,2,VICKI SW,"CR FIELD SERVICES, LLC",CR FIELD SERVICES  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.645995,-103.809019
4238937163,MULEY SWD,2,MULEY SWD,GOODNIGHT MIDSTREAM,GOODNIGHT MIDSTREAM PERMIAN  LLC,,JESS BURNER,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.920774,-103.971861
4238937086,MULEY SWD,1,MULEY SWD,GOODNIGHT MIDSTREAM,GOODNIGHT MIDSTREAM PERMIAN  LLC,,JESS BURNER,REEVES (TX),DELAWARE,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.920766,-103.972183
4238937077,DIXIELAND SWD,1,DIXIELAND SWD,APA CORP,APACHE CORPORATION,APA,PHANTOM,REEVES (TX),WOLFCAMP,DELAWARE,DISPOSAL,ACTIVE,TX,31.658201,-103.86825
4238936964,AQUAMAN SWD,1,AQUAMAN SWD,WATERBRIDGE TEXAS OPERATING LLC,WATERBRIDGE TEXAS OPERATING LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.3503421,-103.6352054
4238936963,HULK SWD,1,HULK SWD,WATERBRIDGE TEXAS OPERATING LLC,WATERBRIDGE TEXAS OPERATING LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.3984506,-103.6958401
4238936878,SKYFALL,1D,SKYFALL,DIAMONDBACK ENERGY,RATTLER MIDSTREAM OPERATING LLC,FANG,AYLESWORTH,REEVES (TX),CHERRY CANYON,DELAWARE CONSOLIDATED GAS,DISPOSAL,ACTIVE,TX,31.63069,-103.739952
4238936843,FM 1450 SOUTH SWD,1,FM 1450 SOUTH SWD,GRAVITY WATER MIDSTREAM OP LLC,GRAVITY WATER MIDSTREAM OP LLC,,COLLIE,REEVES (TX),DELAWARE,BONE SPRINGS,DISPOSAL,ACTIVE,TX,31.379801,-103.454055
4238936840,APC 54-5-5,1D,APC 54-5-5,"DBM WATER SERVICES, LLC",DBM WATER SERVICES  LLC,,"SAND LAKE, WEST",REEVES (TX),CHERRY CANYON,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.508828,-103.686867
4238936839,APC 54-5-1,2D,APC 54-5-1,"DBM WATER SERVICES, LLC",DBM WATER SERVICES  LLC,,PHANTOM,REEVES (TX),WOLFCAMP,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.526316,-103.669957
4238936835,APC 55-4-21,2D,APC 55-4-21,OCCIDENTAL PETROLEUM,APC WATER HOLDINGS 1  LLC,OXY,AYLESWORTH,REEVES (TX),BELL CANYON,CHERRY CANYON,DISPOSAL,ACTIVE,TX,31.596251,-103.706122
